Filter,N,FPR_Target,Workload,NegShare,LoadFactor,Threads,FPBits,Insert_s,Query_s,FalsePosRate,BPE
quotient,5000000,0.01,read-only,0,1,1,8,0.25147,0.354602,0,1717.99
quotient,5000000,0.01,read-only,0,1,1,12,0.255433,0.355259,0,1717.99
quotient,5000000,0.01,read-only,0,1,1,16,0.252595,0.347367,0,1717.99
quotient,5000000,0.01,read-only,0,1,2,8,0.267919,0.347243,0,1717.99
quotient,5000000,0.01,read-only,0,1,2,12,0.251077,0.3521,0,1717.99
quotient,5000000,0.01,read-only,0,1,2,16,0.259566,0.345541,0,1717.99
quotient,5000000,0.01,read-only,0,1,4,8,0.252823,0.353354,0,1717.99
quotient,5000000,0.01,read-only,0,1,4,12,0.283786,0.376825,0,1717.99
quotient,5000000,0.01,read-only,0,1,4,16,0.2564,0.367769,0,1717.99
quotient,5000000,0.01,read-only,0,1,8,8,0.262858,0.363435,0,1717.99
quotient,5000000,0.01,read-only,0,1,8,12,0.259599,0.349837,0,1717.99
quotient,5000000,0.01,read-only,0,1,8,16,0.249324,0.431935,0,1717.99
quotient,5000000,0.01,read-only,0.5,1,1,8,0.254324,0.362929,0.0019296,1717.99
quotient,5000000,0.01,read-only,0.5,1,1,12,0.251604,0.353432,0.0019296,1717.99
quotient,5000000,0.01,read-only,0.5,1,1,16,0.255125,0.79621,0.0019296,1717.99
quotient,5000000,0.01,read-only,0.5,1,2,8,0.257765,0.35438,0.0019296,1717.99
quotient,5000000,0.01,read-only,0.5,1,2,12,0.281918,0.355037,0.0019296,1717.99
quotient,5000000,0.01,read-only,0.5,1,2,16,0.302184,0.353587,0.0019296,1717.99
quotient,5000000,0.01,read-only,0.5,1,4,8,0.25219,0.35574,0.0019296,1717.99
quotient,5000000,0.01,read-only,0.5,1,4,12,0.257005,0.359678,0.0019296,1717.99
quotient,5000000,0.01,read-only,0.5,1,4,16,0.318938,0.429852,0.0019296,1717.99
quotient,5000000,0.01,read-only,0.5,1,8,8,0.250909,0.357112,0.0019296,1717.99
quotient,5000000,0.01,read-only,0.5,1,8,12,0.255368,0.345725,0.0019296,1717.99
quotient,5000000,0.01,read-only,0.5,1,8,16,0.255452,0.350828,0.0019296,1717.99
quotient,5000000,0.01,read-only,0.9,1,1,8,0.257904,0.341461,0.0034754,1717.99
quotient,5000000,0.01,read-only,0.9,1,1,12,0.255714,0.347293,0.0034754,1717.99
quotient,5000000,0.01,read-only,0.9,1,1,16,0.263828,0.346963,0.0034754,1717.99
quotient,5000000,0.01,read-only,0.9,1,2,8,0.264504,0.344234,0.0034754,1717.99
quotient,5000000,0.01,read-only,0.9,1,2,12,0.257354,0.357728,0.0034754,1717.99
quotient,5000000,0.01,read-only,0.9,1,2,16,0.270684,0.573716,0.0034754,1717.99
quotient,5000000,0.01,read-only,0.9,1,4,8,0.262165,0.399137,0.0034754,1717.99
quotient,5000000,0.01,read-only,0.9,1,4,12,0.264747,0.349938,0.0034754,1717.99
quotient,5000000,0.01,read-only,0.9,1,4,16,0.265201,0.371668,0.0034754,1717.99
quotient,5000000,0.01,read-only,0.9,1,8,8,0.321036,0.390734,0.0034754,1717.99
quotient,5000000,0.01,read-only,0.9,1,8,12,0.261434,0.345563,0.0034754,1717.99
quotient,5000000,0.01,read-only,0.9,1,8,16,0.261725,0.338712,0.0034754,1717.99
quotient,5000000,0.01,read-mostly,0,1,1,8,0.26994,0.388402,0,1717.99
quotient,5000000,0.01,read-mostly,0,1,1,12,0.316743,0.412549,0,1717.99
quotient,5000000,0.01,read-mostly,0,1,1,16,0.252096,0.370661,0,1717.99
quotient,5000000,0.01,read-mostly,0,1,2,8,0.25635,0.364419,0,1717.99
quotient,5000000,0.01,read-mostly,0,1,2,12,0.262067,0.362986,0,1717.99
quotient,5000000,0.01,read-mostly,0,1,2,16,0.273721,0.374227,0,1717.99
quotient,5000000,0.01,read-mostly,0,1,4,8,0.253751,0.366652,0,1717.99
quotient,5000000,0.01,read-mostly,0,1,4,12,0.255258,0.371979,0,1717.99
quotient,5000000,0.01,read-mostly,0,1,4,16,0.254684,0.387699,0,1717.99
quotient,5000000,0.01,read-mostly,0,1,8,8,0.253256,0.52737,0,1717.99
quotient,5000000,0.01,read-mostly,0,1,8,12,0.253203,0.361782,0,1717.99
quotient,5000000,0.01,read-mostly,0,1,8,16,0.260347,0.358925,0,1717.99
quotient,5000000,0.01,read-mostly,0.5,1,1,8,0.280861,0.377224,0.00198274,1717.99
quotient,5000000,0.01,read-mostly,0.5,1,1,12,0.305948,0.410318,0.00198274,1717.99
quotient,5000000,0.01,read-mostly,0.5,1,1,16,0.253937,0.387183,0.00198274,1717.99
quotient,5000000,0.01,read-mostly,0.5,1,2,8,0.276154,0.461218,0.00198274,1717.99
quotient,5000000,0.01,read-mostly,0.5,1,2,12,0.237038,0.349884,0.00198274,1717.99
quotient,5000000,0.01,read-mostly,0.5,1,2,16,0.266171,0.373764,0.00198274,1717.99
quotient,5000000,0.01,read-mostly,0.5,1,4,8,0.261376,0.387469,0.00198274,1717.99
quotient,5000000,0.01,read-mostly,0.5,1,4,12,0.254956,0.471041,0.00198274,1717.99
quotient,5000000,0.01,read-mostly,0.5,1,4,16,0.255459,0.392749,0.00198274,1717.99
quotient,5000000,0.01,read-mostly,0.5,1,8,8,0.260863,0.563338,0.00198274,1717.99
quotient,5000000,0.01,read-mostly,0.5,1,8,12,0.297249,0.389845,0.00198274,1717.99
quotient,5000000,0.01,read-mostly,0.5,1,8,16,0.260771,0.374643,0.00198274,1717.99
quotient,5000000,0.01,read-mostly,0.9,1,1,8,0.248109,0.378547,0.003584,1717.99
quotient,5000000,0.01,read-mostly,0.9,1,1,12,0.306729,0.393714,0.003584,1717.99
quotient,5000000,0.01,read-mostly,0.9,1,1,16,0.25152,0.392128,0.003584,1717.99
quotient,5000000,0.01,read-mostly,0.9,1,2,8,0.258501,0.388976,0.003584,1717.99
quotient,5000000,0.01,read-mostly,0.9,1,2,12,0.286077,0.389358,0.003584,1717.99
quotient,5000000,0.01,read-mostly,0.9,1,2,16,0.261458,0.388319,0.003584,1717.99
quotient,5000000,0.01,read-mostly,0.9,1,4,8,0.266951,0.380301,0.003584,1717.99
quotient,5000000,0.01,read-mostly,0.9,1,4,12,0.256131,0.466316,0.003584,1717.99
quotient,5000000,0.01,read-mostly,0.9,1,4,16,0.252575,0.408373,0.003584,1717.99
quotient,5000000,0.01,read-mostly,0.9,1,8,8,0.260626,0.393685,0.003584,1717.99
quotient,5000000,0.01,read-mostly,0.9,1,8,12,0.262625,0.396886,0.003584,1717.99
quotient,5000000,0.01,read-mostly,0.9,1,8,16,0.260606,0.389435,0.003584,1717.99
quotient,5000000,0.01,balanced,0,1,1,8,0.256553,0.478517,0,1717.99
quotient,5000000,0.01,balanced,0,1,1,12,0.262411,0.495067,0,1717.99
quotient,5000000,0.01,balanced,0,1,1,16,0.255331,0.470111,0,1717.99
quotient,5000000,0.01,balanced,0,1,2,8,0.258418,0.465729,0,1717.99
quotient,5000000,0.01,balanced,0,1,2,12,0.255568,0.471914,0,1717.99
quotient,5000000,0.01,balanced,0,1,2,16,0.257471,0.480247,0,1717.99
quotient,5000000,0.01,balanced,0,1,4,8,0.263883,0.472492,0,1717.99
quotient,5000000,0.01,balanced,0,1,4,12,0.28125,0.52417,0,1717.99
quotient,5000000,0.01,balanced,0,1,4,16,0.280034,0.475987,0,1717.99
quotient,5000000,0.01,balanced,0,1,8,8,0.262797,0.47756,0,1717.99
quotient,5000000,0.01,balanced,0,1,8,12,0.270687,0.483215,0,1717.99
quotient,5000000,0.01,balanced,0,1,8,16,0.263112,0.481369,0,1717.99
quotient,5000000,0.01,balanced,0.5,1,1,8,0.267717,0.502753,0.00255,1717.99
quotient,5000000,0.01,balanced,0.5,1,1,12,0.256419,0.50135,0.00255,1717.99
quotient,5000000,0.01,balanced,0.5,1,1,16,0.254664,0.501165,0.00255,1717.99
quotient,5000000,0.01,balanced,0.5,1,2,8,0.253311,0.489684,0.00255,1717.99
quotient,5000000,0.01,balanced,0.5,1,2,12,0.276615,0.500931,0.00255,1717.99
quotient,5000000,0.01,balanced,0.5,1,2,16,0.263751,0.49689,0.00255,1717.99
quotient,5000000,0.01,balanced,0.5,1,4,8,0.276237,0.580441,0.00255,1717.99
quotient,5000000,0.01,balanced,0.5,1,4,12,0.264848,0.510338,0.00255,1717.99
quotient,5000000,0.01,balanced,0.5,1,4,16,0.249953,0.490519,0.00255,1717.99
quotient,5000000,0.01,balanced,0.5,1,8,8,0.250285,0.502901,0.00255,1717.99
quotient,5000000,0.01,balanced,0.5,1,8,12,0.251463,0.544471,0.00255,1717.99
quotient,5000000,0.01,balanced,0.5,1,8,16,0.261986,0.497866,0.00255,1717.99
quotient,5000000,0.01,balanced,0.9,1,1,8,0.256472,0.529062,0.0046228,1717.99
quotient,5000000,0.01,balanced,0.9,1,1,12,0.26548,0.51998,0.0046228,1717.99
quotient,5000000,0.01,balanced,0.9,1,1,16,0.279887,0.570229,0.0046228,1717.99
quotient,5000000,0.01,balanced,0.9,1,2,8,0.263523,0.511594,0.0046228,1717.99
quotient,5000000,0.01,balanced,0.9,1,2,12,0.258913,0.537493,0.0046228,1717.99
quotient,5000000,0.01,balanced,0.9,1,2,16,0.257855,0.517713,0.0046228,1717.99
quotient,5000000,0.01,balanced,0.9,1,4,8,0.25531,0.523188,0.0046228,1717.99
quotient,5000000,0.01,balanced,0.9,1,4,12,0.254787,0.524763,0.0046228,1717.99
quotient,5000000,0.01,balanced,0.9,1,4,16,0.254033,0.526763,0.0046228,1717.99
quotient,5000000,0.01,balanced,0.9,1,8,8,0.256454,0.516821,0.0046228,1717.99
quotient,5000000,0.01,balanced,0.9,1,8,12,0.253551,0.530338,0.0046228,1717.99
quotient,5000000,0.01,balanced,0.9,1,8,16,0.263752,0.505219,0.0046228,1717.99
quotient,5000000,0.001,read-only,0,1,1,8,0.258698,0.346055,0,1717.99
quotient,5000000,0.001,read-only,0,1,1,12,0.25324,0.389204,0,1717.99
quotient,5000000,0.001,read-only,0,1,1,16,0.255039,0.366458,0,1717.99
quotient,5000000,0.001,read-only,0,1,2,8,0.260906,0.440782,0,1717.99
quotient,5000000,0.001,read-only,0,1,2,12,0.254647,0.375099,0,1717.99
quotient,5000000,0.001,read-only,0,1,2,16,0.253781,0.373704,0,1717.99
quotient,5000000,0.001,read-only,0,1,4,8,0.251165,0.372158,0,1717.99
quotient,5000000,0.001,read-only,0,1,4,12,0.282104,0.458632,0,1717.99
quotient,5000000,0.001,read-only,0,1,4,16,0.264602,0.350473,0,1717.99
quotient,5000000,0.001,read-only,0,1,8,8,0.265184,0.349639,0,1717.99
quotient,5000000,0.001,read-only,0,1,8,12,0.268484,0.348932,0,1717.99
quotient,5000000,0.001,read-only,0,1,8,16,0.315501,0.354946,0,1717.99
quotient,5000000,0.001,read-only,0.5,1,1,8,0.258375,0.350094,0.0019296,1717.99
quotient,5000000,0.001,read-only,0.5,1,1,12,0.262598,0.352736,0.0019296,1717.99
quotient,5000000,0.001,read-only,0.5,1,1,16,0.256241,0.356735,0.0019296,1717.99
quotient,5000000,0.001,read-only,0.5,1,2,8,0.287876,0.338148,0.0019296,1717.99
quotient,5000000,0.001,read-only,0.5,1,2,12,0.253322,0.348697,0.0019296,1717.99
quotient,5000000,0.001,read-only,0.5,1,2,16,0.25361,0.362341,0.0019296,1717.99
quotient,5000000,0.001,read-only,0.5,1,4,8,0.259844,0.371168,0.0019296,1717.99
quotient,5000000,0.001,read-only,0.5,1,4,12,0.262635,0.361445,0.0019296,1717.99
quotient,5000000,0.001,read-only,0.5,1,4,16,0.255693,0.375747,0.0019296,1717.99
quotient,5000000,0.001,read-only,0.5,1,8,8,0.256699,0.351502,0.0019296,1717.99
quotient,5000000,0.001,read-only,0.5,1,8,12,0.257636,0.352548,0.0019296,1717.99
quotient,5000000,0.001,read-only,0.5,1,8,16,0.253472,0.440942,0.0019296,1717.99
quotient,5000000,0.001,read-only,0.9,1,1,8,0.252209,0.353357,0.0034754,1717.99
quotient,5000000,0.001,read-only,0.9,1,1,12,0.252423,0.351422,0.0034754,1717.99
quotient,5000000,0.001,read-only,0.9,1,1,16,0.29117,0.362485,0.0034754,1717.99
quotient,5000000,0.001,read-only,0.9,1,2,8,0.253856,0.350858,0.0034754,1717.99
quotient,5000000,0.001,read-only,0.9,1,2,12,0.265354,0.350228,0.0034754,1717.99
quotient,5000000,0.001,read-only,0.9,1,2,16,0.286923,0.391735,0.0034754,1717.99
quotient,5000000,0.001,read-only,0.9,1,4,8,0.28319,0.345869,0.0034754,1717.99
quotient,5000000,0.001,read-only,0.9,1,4,12,0.263339,0.335764,0.0034754,1717.99
quotient,5000000,0.001,read-only,0.9,1,4,16,0.261256,0.351592,0.0034754,1717.99
quotient,5000000,0.001,read-only,0.9,1,8,8,0.351203,0.379935,0.0034754,1717.99
quotient,5000000,0.001,read-only,0.9,1,8,12,0.404428,0.427944,0.0034754,1717.99
quotient,5000000,0.001,read-only,0.9,1,8,16,0.264272,0.348203,0.0034754,1717.99
quotient,5000000,0.001,read-mostly,0,1,1,8,0.252724,0.384199,0,1717.99
quotient,5000000,0.001,read-mostly,0,1,1,12,0.268461,0.379644,0,1717.99
quotient,5000000,0.001,read-mostly,0,1,1,16,0.25834,0.383309,0,1717.99
quotient,5000000,0.001,read-mostly,0,1,2,8,0.255031,0.397179,0,1717.99
quotient,5000000,0.001,read-mostly,0,1,2,12,0.253103,0.409903,0,1717.99
quotient,5000000,0.001,read-mostly,0,1,2,16,0.26548,0.396603,0,1717.99
quotient,5000000,0.001,read-mostly,0,1,4,8,0.272894,0.409197,0,1717.99
quotient,5000000,0.001,read-mostly,0,1,4,12,0.273061,0.376265,0,1717.99
quotient,5000000,0.001,read-mostly,0,1,4,16,0.259039,0.401705,0,1717.99
quotient,5000000,0.001,read-mostly,0,1,8,8,0.278699,0.416067,0,1717.99
quotient,5000000,0.001,read-mostly,0,1,8,12,0.266524,0.371755,0,1717.99
quotient,5000000,0.001,read-mostly,0,1,8,16,0.273283,0.373092,0,1717.99
quotient,5000000,0.001,read-mostly,0.5,1,1,8,0.262502,0.37824,0.00198274,1717.99
quotient,5000000,0.001,read-mostly,0.5,1,1,12,0.343997,0.406612,0.00198274,1717.99
quotient,5000000,0.001,read-mostly,0.5,1,1,16,0.260002,0.387129,0.00198274,1717.99
quotient,5000000,0.001,read-mostly,0.5,1,2,8,0.257153,0.385413,0.00198274,1717.99
quotient,5000000,0.001,read-mostly,0.5,1,2,12,0.254612,0.385717,0.00198274,1717.99
quotient,5000000,0.001,read-mostly,0.5,1,2,16,0.253977,0.392132,0.00198274,1717.99
quotient,5000000,0.001,read-mostly,0.5,1,4,8,0.253758,0.42254,0.00198274,1717.99
quotient,5000000,0.001,read-mostly,0.5,1,4,12,0.256682,0.388832,0.00198274,1717.99
quotient,5000000,0.001,read-mostly,0.5,1,4,16,0.255623,0.391131,0.00198274,1717.99
quotient,5000000,0.001,read-mostly,0.5,1,8,8,0.262604,0.391807,0.00198274,1717.99
quotient,5000000,0.001,read-mostly,0.5,1,8,12,0.261618,0.38532,0.00198274,1717.99
quotient,5000000,0.001,read-mostly,0.5,1,8,16,0.28358,0.387551,0.00198274,1717.99
quotient,5000000,0.001,read-mostly,0.9,1,1,8,0.256879,0.390027,0.003584,1717.99
quotient,5000000,0.001,read-mostly,0.9,1,1,12,0.257595,0.394441,0.003584,1717.99
quotient,5000000,0.001,read-mostly,0.9,1,1,16,0.259883,0.400649,0.003584,1717.99
quotient,5000000,0.001,read-mostly,0.9,1,2,8,0.259043,0.40501,0.003584,1717.99
quotient,5000000,0.001,read-mostly,0.9,1,2,12,0.258057,0.396155,0.003584,1717.99
quotient,5000000,0.001,read-mostly,0.9,1,2,16,0.27072,0.398022,0.003584,1717.99
quotient,5000000,0.001,read-mostly,0.9,1,4,8,0.263621,0.405674,0.003584,1717.99
quotient,5000000,0.001,read-mostly,0.9,1,4,12,0.261594,0.408532,0.003584,1717.99
quotient,5000000,0.001,read-mostly,0.9,1,4,16,0.255028,0.394797,0.003584,1717.99
quotient,5000000,0.001,read-mostly,0.9,1,8,8,0.261266,0.395637,0.003584,1717.99
quotient,5000000,0.001,read-mostly,0.9,1,8,12,0.25663,0.387266,0.003584,1717.99
quotient,5000000,0.001,read-mostly,0.9,1,8,16,0.257221,0.399145,0.003584,1717.99
quotient,5000000,0.001,balanced,0,1,1,8,0.261874,0.470804,0,1717.99
quotient,5000000,0.001,balanced,0,1,1,12,0.260861,0.485791,0,1717.99
quotient,5000000,0.001,balanced,0,1,1,16,0.27018,0.458841,0,1717.99
quotient,5000000,0.001,balanced,0,1,2,8,0.267926,0.453168,0,1717.99
quotient,5000000,0.001,balanced,0,1,2,12,0.267291,0.489827,0,1717.99
quotient,5000000,0.001,balanced,0,1,2,16,0.266049,0.462737,0,1717.99
quotient,5000000,0.001,balanced,0,1,4,8,0.257873,0.486601,0,1717.99
quotient,5000000,0.001,balanced,0,1,4,12,0.265861,0.458554,0,1717.99
quotient,5000000,0.001,balanced,0,1,4,16,0.259262,0.469266,0,1717.99
quotient,5000000,0.001,balanced,0,1,8,8,0.25934,0.480197,0,1717.99
quotient,5000000,0.001,balanced,0,1,8,12,0.259234,0.480727,0,1717.99
quotient,5000000,0.001,balanced,0,1,8,16,0.263267,0.482216,0,1717.99
quotient,5000000,0.001,balanced,0.5,1,1,8,0.26426,0.50486,0.00255,1717.99
quotient,5000000,0.001,balanced,0.5,1,1,12,0.263412,0.483347,0.00255,1717.99
quotient,5000000,0.001,balanced,0.5,1,1,16,0.274416,0.486868,0.00255,1717.99
quotient,5000000,0.001,balanced,0.5,1,2,8,0.260519,0.530626,0.00255,1717.99
quotient,5000000,0.001,balanced,0.5,1,2,12,0.276437,0.507454,0.00255,1717.99
quotient,5000000,0.001,balanced,0.5,1,2,16,0.262778,0.53944,0.00255,1717.99
quotient,5000000,0.001,balanced,0.5,1,4,8,0.257572,0.507978,0.00255,1717.99
quotient,5000000,0.001,balanced,0.5,1,4,12,0.258147,0.508905,0.00255,1717.99
quotient,5000000,0.001,balanced,0.5,1,4,16,0.268783,0.50269,0.00255,1717.99
quotient,5000000,0.001,balanced,0.5,1,8,8,0.268427,0.498961,0.00255,1717.99
quotient,5000000,0.001,balanced,0.5,1,8,12,0.259198,0.501448,0.00255,1717.99
quotient,5000000,0.001,balanced,0.5,1,8,16,0.258153,0.502065,0.00255,1717.99
quotient,5000000,0.001,balanced,0.9,1,1,8,0.256329,0.543951,0.0046228,1717.99
quotient,5000000,0.001,balanced,0.9,1,1,12,0.255928,0.522065,0.0046228,1717.99
quotient,5000000,0.001,balanced,0.9,1,1,16,0.25017,0.505546,0.0046228,1717.99
quotient,5000000,0.001,balanced,0.9,1,2,8,0.256617,0.565012,0.0046228,1717.99
quotient,5000000,0.001,balanced,0.9,1,2,12,0.265038,0.507249,0.0046228,1717.99
quotient,5000000,0.001,balanced,0.9,1,2,16,0.256076,0.501791,0.0046228,1717.99
quotient,5000000,0.001,balanced,0.9,1,4,8,0.25445,0.493397,0.0046228,1717.99
quotient,5000000,0.001,balanced,0.9,1,4,12,0.261591,0.565344,0.0046228,1717.99
quotient,5000000,0.001,balanced,0.9,1,4,16,0.267916,0.507469,0.0046228,1717.99
quotient,5000000,0.001,balanced,0.9,1,8,8,0.280075,0.522997,0.0046228,1717.99
quotient,5000000,0.001,balanced,0.9,1,8,12,0.258704,0.521086,0.0046228,1717.99
quotient,5000000,0.001,balanced,0.9,1,8,16,0.26344,0.503962,0.0046228,1717.99
quotient,10000000,0.05,read-only,0,1,1,8,0.645735,0.954545,0,1717.99
quotient,10000000,0.05,read-only,0,1,1,12,0.641309,0.943262,0,1717.99
quotient,10000000,0.05,read-only,0,1,1,16,0.64746,0.961203,0,1717.99
quotient,10000000,0.05,read-only,0,1,2,8,0.640998,0.968485,0,1717.99
quotient,10000000,0.05,read-only,0,1,2,12,0.697434,0.965957,0,1717.99
quotient,10000000,0.05,read-only,0,1,2,16,0.641674,0.951586,0,1717.99
quotient,10000000,0.05,read-only,0,1,4,8,0.64138,0.94494,0,1717.99
quotient,10000000,0.05,read-only,0,1,4,12,0.641337,0.958716,0,1717.99
quotient,10000000,0.05,read-only,0,1,4,16,0.650971,0.946935,0,1717.99
quotient,10000000,0.05,read-only,0,1,8,8,0.638206,0.946259,0,1717.99
quotient,10000000,0.05,read-only,0,1,8,12,0.639276,0.943383,0,1717.99
quotient,10000000,0.05,read-only,0,1,8,16,0.661569,0.959402,0,1717.99
quotient,10000000,0.05,read-only,0.5,1,1,8,0.643968,0.93089,0.0019595,1717.99
quotient,10000000,0.05,read-only,0.5,1,1,12,0.641954,0.945668,0.0019595,1717.99
quotient,10000000,0.05,read-only,0.5,1,1,16,0.656133,0.953621,0.0019595,1717.99
quotient,10000000,0.05,read-only,0.5,1,2,8,0.666518,0.953012,0.0019595,1717.99
quotient,10000000,0.05,read-only,0.5,1,2,12,0.660304,0.98433,0.0019595,1717.99
quotient,10000000,0.05,read-only,0.5,1,2,16,0.662343,0.940175,0.0019595,1717.99
quotient,10000000,0.05,read-only,0.5,1,4,8,0.666568,0.95383,0.0019595,1717.99
quotient,10000000,0.05,read-only,0.5,1,4,12,0.657864,0.944703,0.0019595,1717.99
quotient,10000000,0.05,read-only,0.5,1,4,16,0.654906,0.954685,0.0019595,1717.99
quotient,10000000,0.05,read-only,0.5,1,8,8,0.663801,0.95696,0.0019595,1717.99
quotient,10000000,0.05,read-only,0.5,1,8,12,0.658184,0.988064,0.0019595,1717.99
quotient,10000000,0.05,read-only,0.5,1,8,16,0.634627,0.920043,0.0019595,1717.99
quotient,10000000,0.05,read-only,0.9,1,1,8,0.664564,0.971126,0.0035329,1717.99
quotient,10000000,0.05,read-only,0.9,1,1,12,0.660585,0.890269,0.0035329,1717.99
quotient,10000000,0.05,read-only,0.9,1,1,16,0.640283,0.908139,0.0035329,1717.99
quotient,10000000,0.05,read-only,0.9,1,2,8,0.639466,0.915779,0.0035329,1717.99
quotient,10000000,0.05,read-only,0.9,1,2,12,0.636631,0.946609,0.0035329,1717.99
quotient,10000000,0.05,read-only,0.9,1,2,16,0.657338,0.90286,0.0035329,1717.99
quotient,10000000,0.05,read-only,0.9,1,4,8,0.861403,1.26591,0.0035329,1717.99
quotient,10000000,0.05,read-only,0.9,1,4,12,0.763667,1.01658,0.0035329,1717.99
quotient,10000000,0.05,read-only,0.9,1,4,16,0.69487,0.94995,0.0035329,1717.99
quotient,10000000,0.05,read-only,0.9,1,8,8,0.657747,0.918548,0.0035329,1717.99
quotient,10000000,0.05,read-only,0.9,1,8,12,0.673359,0.950482,0.0035329,1717.99
quotient,10000000,0.05,read-only,0.9,1,8,16,0.700337,0.97636,0.0035329,1717.99
quotient,10000000,0.05,read-mostly,0,1,1,8,0.706487,1.10565,0,1717.99
quotient,10000000,0.05,read-mostly,0,1,1,12,0.639447,1.03054,0,1717.99
quotient,10000000,0.05,read-mostly,0,1,1,16,0.816893,1.38181,0,1717.99
quotient,10000000,0.05,read-mostly,0,1,2,8,1.00204,1.46532,0,1717.99
quotient,10000000,0.05,read-mostly,0,1,2,12,1.1256,1.48087,0,1717.99
quotient,10000000,0.05,read-mostly,0,1,2,16,0.961484,1.39123,0,1717.99
quotient,10000000,0.05,read-mostly,0,1,4,8,0.990545,1.43827,0,1717.99
quotient,10000000,0.05,read-mostly,0,1,4,12,1.021,1.44924,0,1717.99
quotient,10000000,0.05,read-mostly,0,1,4,16,1.00728,1.43254,0,1717.99
quotient,10000000,0.05,read-mostly,0,1,8,8,0.980401,1.48999,0,1717.99
quotient,10000000,0.05,read-mostly,0,1,8,12,0.983654,1.3996,0,1717.99
quotient,10000000,0.05,read-mostly,0,1,8,16,0.983559,1.44417,0,1717.99
quotient,10000000,0.05,read-mostly,0.5,1,1,8,0.981657,1.42468,0.00200737,1717.99
quotient,10000000,0.05,read-mostly,0.5,1,1,12,1.05127,1.48038,0.00200737,1717.99
quotient,10000000,0.05,read-mostly,0.5,1,1,16,0.976919,1.39036,0.00200737,1717.99
quotient,10000000,0.05,read-mostly,0.5,1,2,8,0.973757,1.39398,0.00200737,1717.99
quotient,10000000,0.05,read-mostly,0.5,1,2,12,1.24351,1.3987,0.00200737,1717.99
quotient,10000000,0.05,read-mostly,0.5,1,2,16,0.994261,1.40389,0.00200737,1717.99
quotient,10000000,0.05,read-mostly,0.5,1,4,8,0.984582,1.38586,0.00200737,1717.99
quotient,10000000,0.05,read-mostly,0.5,1,4,12,1.08737,1.46718,0.00200737,1717.99
quotient,10000000,0.05,read-mostly,0.5,1,4,16,0.987466,1.38065,0.00200737,1717.99
quotient,10000000,0.05,read-mostly,0.5,1,8,8,0.968367,1.43132,0.00200737,1717.99
quotient,10000000,0.05,read-mostly,0.5,1,8,12,0.974018,1.40075,0.00200737,1717.99
quotient,10000000,0.05,read-mostly,0.5,1,8,16,0.967147,1.39207,0.00200737,1717.99
quotient,10000000,0.05,read-mostly,0.9,1,1,8,0.965764,1.40579,0.00363158,1717.99
quotient,10000000,0.05,read-mostly,0.9,1,1,12,0.975079,1.38129,0.00363158,1717.99
quotient,10000000,0.05,read-mostly,0.9,1,1,16,0.971592,1.38284,0.00363158,1717.99
quotient,10000000,0.05,read-mostly,0.9,1,2,8,0.986154,1.36444,0.00363158,1717.99
quotient,10000000,0.05,read-mostly,0.9,1,2,12,0.962525,1.37747,0.00363158,1717.99
quotient,10000000,0.05,read-mostly,0.9,1,2,16,1.01821,1.3539,0.00363158,1717.99
quotient,10000000,0.05,read-mostly,0.9,1,4,8,1.00199,1.39364,0.00363158,1717.99
quotient,10000000,0.05,read-mostly,0.9,1,4,12,0.984356,1.37873,0.00363158,1717.99
quotient,10000000,0.05,read-mostly,0.9,1,4,16,0.977795,1.41958,0.00363158,1717.99
quotient,10000000,0.05,read-mostly,0.9,1,8,8,0.96899,1.36225,0.00363158,1717.99
quotient,10000000,0.05,read-mostly,0.9,1,8,12,0.976598,1.4038,0.00363158,1717.99
quotient,10000000,0.05,read-mostly,0.9,1,8,16,0.986378,1.3702,0.00363158,1717.99
quotient,10000000,0.05,balanced,0,1,1,8,0.981484,1.62152,0,1717.99
quotient,10000000,0.05,balanced,0,1,1,12,1.04222,1.6492,0,1717.99
quotient,10000000,0.05,balanced,0,1,1,16,0.977239,1.61691,0,1717.99
quotient,10000000,0.05,balanced,0,1,2,8,0.972575,1.59364,0,1717.99
quotient,10000000,0.05,balanced,0,1,2,12,0.961002,1.62373,0,1717.99
quotient,10000000,0.05,balanced,0,1,2,16,0.966601,1.60312,0,1717.99
quotient,10000000,0.05,balanced,0,1,4,8,1.01467,1.6068,0,1717.99
quotient,10000000,0.05,balanced,0,1,4,12,0.959062,1.63536,0,1717.99
quotient,10000000,0.05,balanced,0,1,4,16,1.01948,1.60722,0,1717.99
quotient,10000000,0.05,balanced,0,1,8,8,0.969454,1.6434,0,1717.99
quotient,10000000,0.05,balanced,0,1,8,12,0.984892,1.62538,0,1717.99
quotient,10000000,0.05,balanced,0,1,8,16,0.960234,1.61989,0,1717.99
quotient,10000000,0.05,balanced,0.5,1,1,8,0.976898,1.70604,0.0025588,1717.99
quotient,10000000,0.05,balanced,0.5,1,1,12,0.974785,1.67222,0.0025588,1717.99
quotient,10000000,0.05,balanced,0.5,1,1,16,0.977206,1.69407,0.0025588,1717.99
quotient,10000000,0.05,balanced,0.5,1,2,8,0.963799,1.65372,0.0025588,1717.99
quotient,10000000,0.05,balanced,0.5,1,2,12,0.98944,1.70035,0.0025588,1717.99
quotient,10000000,0.05,balanced,0.5,1,2,16,0.978201,1.70495,0.0025588,1717.99
